datetime,open,high,low,close,volume
2021-02-11 12:25,44963.81000000,45061.41000000,44969.30000000,45046.01000000,18.31301135
2021-02-11 12:30,45017.19000000,45190.85000000,45044.51000000,45053.81000000,25.55177051
2021-02-11 12:35,45058.99000000,45162.40000000,45058.99000000,45162.40000000,13.37699404
2021-02-11 12:40,45139.87000000,45200.00000000,45168.21000000,45167.19000000,19.43010108
2021-02-11 12:45,45164.82000000,45303.40000000,45167.71000000,45272.86000000,32.84896187
2021-02-11 12:50,45275.33000000,45471.39000000,45275.33000000,45455.99000000,30.49522665
2021-02-11 12:55,45454.29000000,45638.43000000,45455.51000000,45531.78000000,53.31019773
2021-02-11 13:00,45490.55000000,45700.00000000,45531.78000000,45650.00000000,45.28980786
2021-02-11 13:05,45503.74000000,45730.65000000,45661.97000000,45607.77000000,66.94081023
2021-02-11 13:10,45454.69000000,45608.08000000,45608.08000000,45470.00000000,36.00154867
2021-02-11 13:15,45460.55000000,45595.13000000,45485.18000000,45477.03000000,39.25720804
2021-02-11 13:20,45431.72000000,45599.91000000,45477.03000000,45596.95000000,27.07993079
2021-02-11 13:25,45388.99000000,45593.55000000,45593.55000000,45448.07000000,15.12032127
2021-02-11 13:30,45404.28000000,45507.16000000,45452.13000000,45482.27000000,16.08136493
2021-02-11 13:35,45428.05000000,45551.93000000,45478.08000000,45491.64000000,17.81607991
2021-02-11 13:40,45485.57000000,45950.64000000,45485.57000000,45941.36000000,70.63004439
2021-02-11 13:45,45938.80000000,46159.04000000,45939.33000000,46051.89000000,159.79213727
2021-02-11 13:50,46047.49000000,46328.61000000,46051.88000000,46195.94000000,83.41370558
2021-02-11 13:55,46123.70000000,46400.00000000,46174.59000000,46334.72000000,54.87613908
2021-02-11 14:00,46038.20000000,46450.00000000,46326.18000000,46191.38000000,105.95383861
2021-02-11 14:05,46148.93000000,46370.20000000,46191.38000000,46273.35000000,55.14606564
2021-02-11 14:10,46261.00000000,46348.41000000,46267.69000000,46282.18000000,25.01777728
2021-02-11 14:15,46192.85000000,46321.11000000,46282.18000000,46225.54000000,32.29546360
2021-02-11 14:20,46212.89000000,46293.98000000,46229.79000000,46255.76000000,24.89833950
2021-02-11 14:25,46180.00000000,46361.81000000,46255.77000000,46301.52000000,35.81107606
2021-02-11 14:30,46200.20000000,46310.58000000,46301.04000000,46258.53000000,29.54070933
2021-02-11 14:35,46173.38000000,46323.86000000,46258.53000000,46297.38000000,44.47514522
2021-02-11 14:40,46204.38000000,46312.96000000,46292.97000000,46244.46000000,33.80412936
2021-02-11 14:45,46231.51000000,46323.47000000,46244.49000000,46277.69000000,31.20747279
2021-02-11 14:50,46072.00000000,46500.00000000,46286.71000000,46107.39000000,222.19005500
2021-02-11 14:55,45913.54000000,46175.01000000,46103.00000000,46061.02000000,50.12860295
2021-02-11 15:00,46078.17000000,46658.32000000,46078.18000000,46580.95000000,97.82760065
2021-02-11 15:05,46409.88000000,46600.00000000,46580.95000000,46453.47000000,65.56399871
2021-02-11 15:10,46299.90000000,46517.55000000,46450.64000000,46442.23000000,66.75379380
2021-02-11 15:15,46301.78000000,46462.04000000,46428.84000000,46431.49000000,58.23415263
2021-02-11 15:20,46342.82000000,46475.44000000,46420.48000000,46382.96000000,39.13686178
2021-02-11 15:25,46307.40000000,46431.03000000,46367.54000000,46383.16000000,40.27810540
2021-02-11 15:30,46326.86000000,46420.00000000,46384.79000000,46411.21000000,43.12857710
2021-02-11 15:35,46381.47000000,46547.83000000,46401.70000000,46540.91000000,61.80387880
2021-02-11 15:40,46480.99000000,46540.94000000,46540.94000000,46492.49000000,41.29962308
2021-02-11 15:45,46318.42000000,46597.78000000,46489.91000000,46330.65000000,68.00358296
2021-02-11 15:50,46327.64000000,46490.34000000,46330.66000000,46449.78000000,53.13329158
2021-02-11 15:55,46428.19000000,46574.54000000,46448.26000000,46560.32000000,37.48585530
2021-02-11 16:00,46560.33000000,46650.00000000,46560.33000000,46637.21000000,64.61772127
2021-02-11 16:05,46637.20000000,47000.00000000,46637.20000000,46960.17000000,162.71920889
2021-02-11 16:10,46961.85000000,47411.00000000,46964.93000000,47352.98000000,353.34495548
2021-02-11 16:15,47229.67000000,47867.28000000,47355.91000000,47714.95000000,385.96983727
2021-02-11 16:20,47698.25000000,48373.00000000,47703.33000000,48166.96000000,682.57698659
2021-02-11 16:25,47953.99000000,48293.59000000,48165.33000000,48090.00000000,274.25504406
2021-02-11 16:30,47661.18000000,48309.44000000,48084.79000000,47762.54000000,322.42016603
2021-02-11 16:35,47453.76000000,47800.00000000,47762.54000000,47713.33000000,214.98933379
2021-02-11 16:40,47622.12000000,47880.00000000,47708.48000000,47843.01000000,133.57448935
2021-02-11 16:45,47707.82000000,47881.87000000,47855.83000000,47727.64000000,106.32161310
2021-02-11 16:50,47600.05000000,47876.70000000,47721.41000000,47856.50000000,158.01950131
2021-02-11 16:55,47393.75000000,47859.08000000,47856.50000000,47541.13000000,156.09175770
2021-02-11 17:00,47391.97000000,47761.51000000,47550.45000000,47500.00000000,151.69724653
2021-02-11 17:05,47300.00000000,47500.00000000,47500.00000000,47367.31000000,113.31906368
2021-02-11 17:10,47280.00000000,47437.11000000,47364.94000000,47421.73000000,106.10205172
2021-02-11 17:15,47402.61000000,47543.46000000,47421.10000000,47515.00000000,89.56747187
2021-02-11 17:20,47509.00000000,47805.10000000,47515.00000000,47802.66000000,160.01133347
2021-02-11 17:25,47700.00000000,47852.97000000,47802.20000000,47702.22000000,129.31983259
2021-02-11 17:30,47700.02000000,47950.00000000,47702.21000000,47950.00000000,113.00995168
2021-02-11 17:35,47890.05000000,48100.00000000,47950.00000000,48018.10000000,241.93037468
2021-02-11 17:40,47886.06000000,48033.78000000,48020.08000000,47966.00000000,137.71409251
2021-02-11 17:45,47926.34000000,48150.00000000,47965.90000000,48089.36000000,169.86778298
2021-02-11 17:50,47829.57000000,48089.36000000,48089.36000000,47860.01000000,105.98199927
2021-02-11 17:55,47860.01000000,47940.34000000,47860.01000000,47922.95000000,78.61463881
2021-02-11 18:00,47922.95000000,48205.00000000,47922.95000000,48124.26000000,221.97301833
2021-02-11 18:05,47752.03000000,48124.26000000,48124.26000000,47782.98000000,212.88091063
2021-02-11 18:10,47618.57000000,47800.83000000,47793.20000000,47725.47000000,172.99733659
2021-02-11 18:15,47721.91000000,48049.67000000,47721.91000000,48044.72000000,132.17460703
2021-02-11 18:20,47787.56000000,48164.50000000,48050.00000000,48045.77000000,182.73262797
2021-02-11 18:25,47826.58000000,48049.01000000,48049.01000000,47900.00000000,90.10156083
2021-02-11 18:30,47788.20000000,48065.57000000,47899.68000000,47830.60000000,91.61198712
2021-02-11 18:35,47815.34000000,47897.46000000,47830.61000000,47837.36000000,57.82543065
2021-02-11 18:40,47801.57000000,47890.00000000,47845.89000000,47838.71000000,75.33530216
2021-02-11 18:45,47834.33000000,47999.90000000,47838.78000000,47987.72000000,75.52063351
2021-02-11 18:50,47968.28000000,48174.98000000,47987.71000000,48000.10000000,188.43281419
2021-02-11 18:55,47932.62000000,48072.10000000,48005.64000000,48032.30000000,88.93782436
2021-02-11 19:00,47900.00000000,48300.00000000,48021.87000000,47962.84000000,284.82981368
2021-02-11 19:05,47700.00000000,48020.00000000,47954.34000000,47804.81000000,138.64807394
2021-02-11 19:10,47790.00000000,47906.93000000,47804.80000000,47852.00000000,66.49065147
2021-02-11 19:15,47846.11000000,48082.62000000,47852.01000000,47866.74000000,92.62169804
2021-02-11 19:20,47807.85000000,48037.28000000,47867.26000000,47946.79000000,145.03276022
2021-02-11 19:25,47703.97000000,47974.38000000,47944.63000000,47799.99000000,179.80455730
2021-02-11 19:30,47560.00000000,47873.92000000,47800.00000000,47684.18000000,135.22058730
2021-02-11 19:35,47531.76000000,47758.05000000,47684.19000000,47578.54000000,109.33612789
2021-02-11 19:40,47515.78000000,47603.90000000,47580.41000000,47600.13000000,98.46369387
2021-02-11 19:45,47414.89000000,47601.99000000,47600.13000000,47586.66000000,157.32829161
2021-02-11 19:50,47545.00000000,47743.61000000,47586.66000000,47682.50000000,140.31527733
2021-02-11 19:55,47617.12000000,47798.92000000,47689.08000000,47626.44000000,167.30129973
2021-02-11 20:00,47600.01000000,47699.95000000,47626.43000000,47655.77000000,56.86659935
2021-02-11 20:05,47194.32000000,47655.77000000,47655.77000000,47289.26000000,174.33177316
2021-02-11 20:10,46967.00000000,47419.67000000,47289.67000000,47071.02000000,201.89744721
2021-02-11 20:15,47028.68000000,47238.20000000,47082.46000000,47224.21000000,73.07358369
2021-02-11 20:20,47211.83000000,47347.86000000,47218.24000000,47306.57000000,94.19192919
2021-02-11 20:25,47296.65000000,47384.97000000,47310.67000000,47330.12000000,83.11223513
2021-02-11 20:30,47115.78000000,47336.48000000,47330.11000000,47115.92000000,91.35552762
2021-02-11 20:35,47119.07000000,47321.90000000,47120.13000000,47321.37000000,50.45461342
2021-02-11 20:40,47268.72000000,47370.88000000,47321.36000000,47310.37000000,63.96772034
2021-02-11 20:45,47229.73000000,47351.78000000,47310.37000000,47320.20000000,45.40783107
2021-02-11 20:50,47311.90000000,47466.73000000,47317.69000000,47405.79000000,67.49007449
2021-02-11 20:55,47379.48000000,47559.72000000,47403.91000000,47412.89000000,193.81364278
2021-02-11 21:00,47412.89000000,47700.00000000,47412.89000000,47568.32000000,101.80416384
2021-02-11 21:05,47378.38000000,47629.01000000,47565.96000000,47564.95000000,116.43543205
2021-02-11 21:10,47531.33000000,47650.00000000,47558.01000000,47626.01000000,44.77811535
2021-02-11 21:15,47570.00000000,47676.72000000,47626.01000000,47617.41000000,51.86417357
2021-02-11 21:20,47575.00000000,47677.65000000,47617.41000000,47634.80000000,51.49170744
2021-02-11 21:25,47579.48000000,47928.00000000,47634.79000000,47928.00000000,79.85960828
2021-02-11 21:30,47881.36000000,48100.00000000,47928.00000000,47889.90000000,234.42515196
2021-02-11 21:35,47777.77000000,47925.91000000,47889.90000000,47802.28000000,81.71714377
2021-02-11 21:40,47744.70000000,47847.04000000,47802.28000000,47772.06000000,81.35039362
2021-02-11 21:45,47750.00000000,47843.14000000,47772.07000000,47780.00000000,76.11221370
2021-02-11 21:50,47600.05000000,47824.74000000,47780.00000000,47635.07000000,71.82367410
2021-02-11 21:55,47613.55000000,47719.57000000,47622.28000000,47711.35000000,52.13257021
2021-02-11 22:00,47605.29000000,47793.73000000,47715.05000000,47782.96000000,74.07955140
2021-02-11 22:05,47724.52000000,47878.00000000,47790.92000000,47759.02000000,47.29304057
2021-02-11 22:10,47725.33000000,47899.91000000,47775.69000000,47856.81000000,56.76380816
2021-02-11 22:15,47857.11000000,48000.00000000,47857.81000000,48000.00000000,76.66752941
2021-02-11 22:20,47918.14000000,48024.62000000,47999.99000000,47970.76000000,94.16686099
2021-02-11 22:25,47919.94000000,47997.01000000,47971.27000000,47970.20000000,79.65050627
2021-02-11 22:30,47872.50000000,47980.00000000,47974.72000000,47880.79000000,84.70863910
2021-02-11 22:35,47727.63000000,47900.00000000,47880.00000000,47891.46000000,113.92855209
2021-02-11 22:40,47891.47000000,48050.00000000,47891.47000000,48046.49000000,182.43826644
2021-02-11 22:45,48024.37000000,48087.99000000,48046.49000000,48083.42000000,98.74077291
2021-02-11 22:50,47855.00000000,48094.70000000,48083.00000000,47909.33000000,140.58474236
2021-02-11 22:55,47768.57000000,47935.00000000,47900.39000000,47804.44000000,81.17913704
2021-02-11 23:00,47638.31000000,47817.23000000,47811.94000000,47800.00000000,107.81894569
2021-02-11 23:05,47743.88000000,47865.54000000,47804.09000000,47806.20000000,68.07168238
2021-02-11 23:10,47796.06000000,47997.00000000,47805.23000000,47951.97000000,73.78125032
2021-02-11 23:15,47943.72000000,48073.50000000,47956.94000000,48049.33000000,64.09612769
2021-02-11 23:20,48041.38000000,48245.00000000,48041.38000000,48241.12000000,141.23393526
2021-02-11 23:25,48200.00000000,48690.00000000,48241.12000000,48629.33000000,381.79491330
2021-02-11 23:30,48377.48000000,48639.43000000,48629.34000000,48449.00000000,154.08538209
2021-02-11 23:35,48322.98000000,48524.60000000,48431.83000000,48488.28000000,151.97535056
2021-02-11 23:40,48340.07000000,48560.07000000,48488.35000000,48430.12000000,103.00827473
2021-02-11 23:45,47650.00000000,48445.22000000,48430.11000000,47780.57000000,257.46487879
2021-02-11 23:50,47100.18000000,47795.47000000,47780.58000000,47134.79000000,457.45200447
2021-02-11 23:55,47032.17000000,47330.17000000,47141.78000000,47102.79000000,351.53251952
2021-02-12 00:00,47057.09000000,47291.63000000,47100.48000000,47266.08000000,223.02744334
2021-02-12 00:05,47214.34000000,47300.00000000,47262.68000000,47300.00000000,101.50227517
2021-02-12 00:10,47287.21000000,47395.00000000,47300.00000000,47287.22000000,103.87808597
2021-02-12 00:15,47140.00000000,47350.00000000,47287.22000000,47157.29000000,130.91959936
2021-02-12 00:20,46608.05000000,47250.00000000,47156.75000000,46750.60000000,393.17695842
2021-02-12 00:25,46736.75000000,47040.92000000,46768.95000000,47008.88000000,148.92111846
2021-02-12 00:30,46751.05000000,47026.70000000,47015.14000000,46975.77000000,154.43377287
2021-02-12 00:35,46900.00000000,47153.42000000,46975.77000000,46947.85000000,92.92540489
2021-02-12 00:40,46769.58000000,46995.15000000,46947.85000000,46803.53000000,118.62492520
2021-02-12 00:45,46799.00000000,46880.25000000,46803.01000000,46829.90000000,87.32527404
2021-02-12 00:50,46833.72000000,46983.31000000,46838.08000000,46865.58000000,61.75301121
2021-02-12 00:55,46854.59000000,46974.38000000,46863.97000000,46941.46000000,38.56506542
2021-02-12 01:00,46920.48000000,47226.64000000,46944.54000000,47173.72000000,104.49956742
2021-02-12 01:05,47171.07000000,47281.01000000,47173.73000000,47179.00000000,63.99073712
2021-02-12 01:10,47175.67000000,47257.99000000,47178.99000000,47219.14000000,26.25042810
2021-02-12 01:15,47178.02000000,47259.98000000,47214.00000000,47210.00000000,36.08568934
2021-02-12 01:20,47192.99000000,47440.00000000,47209.99000000,47326.84000000,86.92088788
2021-02-12 01:25,47236.88000000,47354.79000000,47331.83000000,47308.26000000,64.51237693
2021-02-12 01:30,47309.39000000,47486.81000000,47309.39000000,47471.93000000,38.18282412
2021-02-12 01:35,47370.79000000,47480.00000000,47460.08000000,47441.41000000,50.21862116
2021-02-12 01:40,47375.00000000,47540.00000000,47441.42000000,47538.09000000,87.19174457
2021-02-12 01:45,47433.40000000,47634.07000000,47531.93000000,47578.41000000,86.26559242
2021-02-12 01:50,47556.46000000,47673.02000000,47578.25000000,47592.34000000,36.93623808
2021-02-12 01:55,47554.88000000,47766.45000000,47601.49000000,47766.45000000,79.22722379
2021-02-12 02:00,47691.48000000,47911.52000000,47766.45000000,47703.56000000,122.12106100
2021-02-12 02:05,47633.66000000,47838.33000000,47703.55000000,47825.60000000,80.44277991
2021-02-12 02:10,47781.65000000,47975.00000000,47825.60000000,47867.32000000,96.66192717
2021-02-12 02:15,47795.81000000,47900.00000000,47870.00000000,47824.85000000,66.60528601
2021-02-12 02:20,47719.13000000,47918.63000000,47821.43000000,47855.70000000,109.27431529
2021-02-12 02:25,47624.99000000,47899.49000000,47855.70000000,47763.25000000,137.01761316
2021-02-12 02:30,47585.26000000,48000.00000000,47751.27000000,47929.50000000,149.12439656
2021-02-12 02:35,47897.97000000,48000.00000000,47924.65000000,47904.08000000,40.48052589
2021-02-12 02:40,47837.74000000,47970.15000000,47905.25000000,47859.99000000,57.81529204
2021-02-12 02:45,47777.85000000,47870.52000000,47859.99000000,47814.67000000,39.01510462
2021-02-12 02:50,47696.53000000,48057.55000000,47819.92000000,47776.48000000,123.23046713
2021-02-12 02:55,47786.38000000,48121.00000000,47786.38000000,47997.91000000,111.31691852
2021-02-12 03:00,47993.60000000,48330.00000000,47993.60000000,48330.00000000,135.41667812
2021-02-12 03:05,48249.62000000,48632.81000000,48330.00000000,48632.81000000,280.99320845
2021-02-12 03:10,48357.18000000,48912.00000000,48632.80000000,48437.01000000,551.70540505
2021-02-12 03:15,48245.49000000,48808.50000000,48442.58000000,48693.00000000,170.58835141
2021-02-12 03:20,48611.65000000,48912.00000000,48693.06000000,48662.47000000,216.23999026
2021-02-12 03:25,48333.33000000,48750.00000000,48658.69000000,48455.44000000,142.14887844
2021-02-12 03:30,48357.14000000,48621.02000000,48456.95000000,48483.33000000,99.81389748
2021-02-12 03:35,48480.00000000,48615.00000000,48483.32000000,48539.81000000,71.46933684
2021-02-12 03:40,48516.16000000,48719.37000000,48533.15000000,48610.01000000,76.20434715
2021-02-12 03:45,48306.02000000,48614.45000000,48603.89000000,48433.03000000,83.09410182
2021-02-12 03:50,48168.83000000,48490.11000000,48442.32000000,48201.59000000,107.16089770
2021-02-12 03:55,47860.00000000,48238.62000000,48201.11000000,47992.35000000,214.83801540
2021-02-12 04:00,47737.63000000,48033.05000000,47998.31000000,47933.16000000,150.64943288
2021-02-12 04:05,47941.01000000,48089.31000000,47944.15000000,48056.85000000,86.41581497
2021-02-12 04:10,48050.00000000,48234.31000000,48051.02000000,48228.10000000,70.20840271
2021-02-12 04:15,48150.08000000,48300.00000000,48219.67000000,48190.92000000,64.74762582
2021-02-12 04:20,47900.00000000,48215.26000000,48190.92000000,47978.97000000,85.99251908
2021-02-12 04:25,47977.96000000,48107.88000000,47978.51000000,48086.21000000,62.50532815
2021-02-12 04:30,48088.89000000,48288.14000000,48093.59000000,48243.19000000,85.69517708
2021-02-12 04:35,48219.15000000,48375.00000000,48239.33000000,48351.95000000,79.22786409
2021-02-12 04:40,48300.00000000,48400.00000000,48351.95000000,48399.99000000,62.33325268
2021-02-12 04:45,48306.10000000,48521.86000000,48400.00000000,48466.04000000,101.33376960
2021-02-12 04:50,48389.48000000,48562.93000000,48454.35000000,48394.67000000,71.49261148
2021-02-12 04:55,48373.71000000,48525.11000000,48384.61000000,48507.00000000,59.80596518
2021-02-12 05:00,48267.02000000,48507.00000000,48507.00000000,48384.33000000,55.84742131
2021-02-12 05:05,48182.70000000,48403.67000000,48381.55000000,48274.07000000,62.71813537
2021-02-12 05:10,48209.70000000,48300.00000000,48273.93000000,48226.14000000,39.42457170
